Submission Date,Property ID,Built,Street Address,SQFT,Auditor,Auditor Phone,Audit Company,Audit Date,Window Type,Window Shading Type,Attic Insulation Type,Average R Value,Open Chase,Cooling System,Condenser Mfg Date ,EER ,Heating system,Heat Fuel Type,Furnace Mfg Date ,AFUE ,Duct Leakage (CFM),Duct  Leakage  (%),Duct System Type,Power Partner Participant,Cooling System2,Condenser Mfg Date 2,EER 2,Heating System2,Heat Fuel Type2,Furnace Mfg Date 2,AFUE 2,Pressure Leakage 2 (CFM),Leakage 2 (%),Duct System 2  Type,Door Weather Stripped,Attic Hatches Weather Stripped,Plumbing Penetrations Sealed,Water Heater Type,Toilet Type
12/16/2015 12:00:00 AM,750538,1964," 1510 W 6th ST Unit 108 Austin, TX, 78703",528,Chad Roesch,(512) 636-9728,A-1 Energy Audits,12/16/2015 12:00:00 AM,"Single Pane, Double Pane, Low E Windows Installed ",trees and buildings providing shading. ,No Access,0,No chases in residence.,Other,2014,11.5,Other,Electric,post-06,60,102 CFM,17.00%,Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
05/04/2016 12:00:00 AM,198463,1935," 1807   Salina ST Austin, TX, 78702",530,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,05/04/2016 12:00:00 AM,Single Pane Windows Installed ,"Awnings, Trees providing shading. ",Batts- Fiberglass,12.8,No chases in residence.,CentralAir,2005,11.5,Central,Gas,post-06,80,103 CFM,12.90%,Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetrations are sealed,NaturalGas,1 High efficiency toilet(s)
04/14/2016 12:00:00 AM,289043,1983," 2500   Burleson RD Unit 311 Austin, TX, 78741",535,Mitch Young,(512) 535-6815,"Aspen Environmental, Inc.",04/14/2016 12:00:00 AM,Single Pane Windows Installed ,,Batts- Fiberglass,12.8,No chases in residence.,HeatPump,2015,11.5,Heat Pump,Electric,post-06,80,141 CFM,23.50%,Duct Board  ,No,None,2015,11.5,None,Electric,post-06,80,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
02/03/2016 12:00:00 AM,289050,1983," 2500   Burleson  RD Unit 318 Austin, TX, 78741",535,Coby Sackett,(512) 466-7679,Earth Energy Audits,02/03/2016 12:00:00 AM,"Single Pane, Double Pane Windows Installed ","Awnings, Tree Cover  providing shading. ",Batts- Rockwool,16.7999999999999,No chases in residence.,CentralAir,2015,11.5,Central,Electric,90-05,60,224 CFM,28.00%,Mylar Flex  Grey Flex  Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
04/19/2016 12:00:00 AM,287976,1983," 1705   Crossing Place   Unit 138 Austin, TX, 78741",541,Kurt Kunkle,(512) 879-3567,Austin Auditors,04/19/2016 12:00:00 AM,Single Pane Windows Installed ,Awnings providing shading. ,No Access,19,No chases in residence.,HeatPump,,8,Heat Pump,Electric,Unknown,60,122 CFM,20.30%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,Electric,1 Low efficiency toilet(s)
12/18/2015 12:00:00 AM,728253,1973," 2514   Thornton RD Unit 28 Austin, TX, 78704",545,Kurt Kunkle,(512) 879-3567,Austin Auditors,12/18/2015 12:00:00 AM,"Double Pane, Low E Windows Installed ",Awnings providing shading. ,No Insulation,0,No chases in residence.,CentralAir,2011,11.5,Heat Pump,Gas,post-06,80,140 CFM,23.30%,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
05/17/2016 12:00:00 AM,553694,1984," 5608   Cougar DR Unit 215 Austin, TX, 78745",552,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,05/17/2016 12:00:00 AM,Single Pane Windows Installed ,"Awnings, Trees providing shading. ",No Access,19,No chases in residence.,CentralAir,2002,9,Central,Electric,90-05,80,278 CFM,34.80%,Grey Flex  ,N/A,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,1 Low efficiency toilet(s)
05/02/2016 12:00:00 AM,227673,1968," 2122   Hancock DR Unit 107 Austin, TX, 78756",558,Kurt Kunkle,(512) 879-3567,Austin Auditors,05/02/2016 12:00:00 AM,Single Pane Windows Installed ,,No Insulation,0,No chases in residence.,CentralAir,,8,Central,Electric,90-05,60,278 CFM,46.30%,Duct Board  ,Yes,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
11/24/2015 12:00:00 AM,733203,1986," 12166   Metric BLVD Unit 137 Austin, TX, 78758",559,Vance Acker,(512) 922-7522,Green Leaf Energy,11/24/2015 12:00:00 AM,Single Pane Windows Installed ,Awnings providing shading. ,No Access,22,No chases in residence.,HeatPump,2009,11.5,Mini-split Heat Pump,Electric,Unknown,60, CFM,N/A,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,Electric,1 Low efficiency toilet(s)
02/15/2016 12:00:00 AM,733345,1986," 12166   Metric BLVD Austin, TX, 78758",559,Kurt Kunkle,(512) 879-3567,Austin Auditors,02/15/2016 12:00:00 AM,Single Pane Windows Installed ,Awnings providing shading. ,No Access,0,No chases in residence.,HeatPump,,8,Heat Pump,Electric,Unknown,60,48 CFM,8.00%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetrations are sealed,Electric,1 Low efficiency toilet(s)
07/14/2016 12:00:00 AM,733417,1986," 12166   Metric BLVD Unit 3005 Austin, TX, 78758",559,Chad Roesch,(512) 636-9728,A-1 Energy Audits,07/14/2016 12:00:00 AM,Single Pane Windows Installed ,other buildings and trees providing shading. ,LF- Fiberglass & Insulsafe,17.6,No chases in residence.,CentralAir,2006,11.5,Other,Electric,Unknown,60,126 CFM,21.00%,Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetrations are sealed,Electric,1 Low efficiency toilet(s)
11/09/2016 12:00:00 AM,206165,1963," 2404   Longview ST Unit 102 Austin, TX, 78705",561,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,11/09/2016 12:00:00 AM,Single Pane Windows Installed ,Awnings providing shading. ,No Access,11,No chases in residence.,CentralAir,,8,Central,Gas,90-05,80, CFM,> 80 %,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,1 High efficiency toilet(s)
04/20/2016 12:00:00 AM,284915,1982," 1514   Parker  LN Unit 105 Austin, TX, 78741",563,Kurt Kunkle,(512) 879-3567,Austin Auditors,04/20/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Trees providing shading. ,No Insulation,0,No chases in residence.,HeatPump,2009,11.5,Heat Pump,Electric,post-06,60,132 CFM,22.00%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
03/30/2016 12:00:00 AM,759545,1966," 1503 W 9th ST Unit 201 Austin, TX, 78703",563,Vianca Baron,(512) 879-3567,Austin Auditors,03/30/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",No Access,0,No chases in residence.,CentralAir,1996,9,Central,Gas,90-05,80,200 CFM,33.30%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetrations are sealed,NaturalGas,1 High efficiency toilet(s)
06/13/2016 12:00:00 AM,259788,1984," 1015 E Yager LN Austin, TX, 78753",565,Kurt Kunkle,(512) 879-3567,Austin Auditors,06/13/2016 12:00:00 AM,Single Pane Windows Installed ,Solar Screens providing shading. ,LF- Fiberglass & Insulsafe,8.8,No chases in residence.,HeatPump,2003,9,Heat Pump,Electric,Unknown,60,174 CFM,29.00%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
09/19/2016 12:00:00 AM,259918,1984," 1015 E Yager LN Unit 190 Austin, TX, 78753",565,Kurt Kunkle,(512) 879-3567,Austin Auditors,09/19/2016 12:00:00 AM,Single Pane Windows Installed ,Trees providing shading. ,LF- Fiberglass & Insulsafe,6.6,No chases in residence.,HeatPump,,8,Heat Pump,Electric,Unknown,60,171 CFM,21.40%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetrations are sealed,Electric,1 High efficiency toilet(s)
09/30/2016 12:00:00 AM,259934,1984," 1015 E Yager LN Unit 206 Austin, TX, 78753",565,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,09/30/2016 12:00:00 AM,Single Pane Windows Installed ,"Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,11.3371681415929,No chases in residence.,CentralAir,1984,8,Central,Electric,Unknown,80,226 CFM,37.70%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
08/23/2016 12:00:00 AM,715318,1978," 3018 SE 1st ST Unit 113 Austin, TX, 78704",565,Jay Hill - austinaes@yahoo.com,(512) 565-2700,AES ,08/23/2016 12:00:00 AM,Single Pane Windows Installed ,trees providing shading. ,No Access,0,No chases in residence.,CentralAir,,8,Central,Electric,90-05,60,41 CFM,6.80%,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
08/23/2016 12:00:00 AM,715327,1978," 3018 S 1st  ST Unit 203 Austin, TX, 78704",565,Kurt Kunkle,(512) 879-3567,Austin Auditors,08/23/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Trees providing shading. ,No Access,0,No chases in residence.,HeatPump,,8,Heat Pump,Electric,post-06,60,201 CFM,33.50%,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
01/18/2016 12:00:00 AM,289110,1983," 2500   Burleson RD Unit 622 Austin, TX, 78741",567,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,01/18/2016 12:00:00 AM,Single Pane Windows Installed ,"Awnings, trees providing shading. ",No Access,0,No chases in residence.,CentralAir,2010,11.5,Central,Gas,post-06,80, CFM,> 80 %,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetrations are sealed,Electric,2 High efficiency toilet(s)
11/21/2016 12:00:00 AM,715316,1978," 3018 S 1st ST Unit 111 Austin, TX, 78704",573,Kurt Kunkle,(512) 879-3567,Austin Auditors,11/22/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Trees providing shading. ,No Insulation,0,No chases in residence.,HeatPump,2012,11.5,Heat Pump,Electric,post-06,60,171 CFM,28.50%,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
09/30/2016 12:00:00 AM,715332,1978," 3018 S 1st ST Unit 208 Austin, TX, 78704",573,Jay Hill - austinaes@yahoo.com,(512) 565-2700,AES ,09/30/2016 12:00:00 AM,Single Pane Windows Installed ,trees providing shading. ,No Access,0,No chases in residence.,HeatPump,1999,9,Heat Pump,Electric,pre-90,60,54 CFM,9.00%,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
05/13/2015 12:00:00 AM,208712,1921," 707 E 32nd ST Unit B Austin, TX, 78705",576,Kurt Kunkle,(512) 879-3567,Austin Auditors,05/13/2015 12:00:00 AM,Single Pane Windows Installed ,Trees providing shading. ,No Insulation,0,No chases in residence.,Window Unit,,8,None,Electric,Unknown,60,N/A,N/A,No duct system,N/A,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,1 High efficiency toilet(s)
06/24/2016 12:00:00 AM,241830,1949," 601   Beaver  ST Austin, TX, 78753",576,Coby Sackett,(512) 466-7679,Earth Energy Audits,06/24/2016 12:00:00 AM,Single Pane Windows Installed ,Tree Cover  providing shading. ,Batts- Fiberglass,22.4,No chases in residence.,CentralAir,2008,11.5,Central,Gas,post-06,80,142 CFM,14.20%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetrations are sealed,NaturalGas,1 High efficiency toilet(s)
05/23/2016 12:00:00 AM,540352,1984," 802 E S 1  ST Unit 212 Austin, TX, 78704",579,Kyle Bainton,(512) 483-1225,Square House,05/23/2016 12:00:00 AM,Single Pane Windows Installed ,,LF- Fiberglass & Insulsafe,19.8,No chases in residence.,CentralAir,1999,9,Central,Electric,90-05,60,194 CFM,24.30%,Mylar Flex  Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,Electric,1 Low efficiency toilet(s)
08/04/2016 12:00:00 AM,312533,1973," 3450   WILLOWRUN DR Austin, TX, 78704",588,Vance Acker,(512) 922-7522,Green Leaf Energy,08/04/2016 12:00:00 AM,Single Pane Windows Installed ,,No Access,12.5,No chases in residence.,CentralAir,2010,11.5,Central,Gas,post-06,80,140 CFM,23.30%,Grey Flex  Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,1 Low efficiency toilet(s)
08/04/2016 12:00:00 AM,312533,1973," 3450   WILLOWRUN DR Unit C Austin, TX, 78704",588,Vance Acker,(512) 922-7522,Green Leaf Energy,08/04/2016 12:00:00 AM,Single Pane Windows Installed ,,No Access,12.5,No chases in residence.,CentralAir,,8,Central,Gas,90-05,80,160 CFM,26.70%,Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,1 Low efficiency toilet(s)
08/04/2016 12:00:00 AM,312533,1973," 3450   WILLOWRUN DR Unit D Austin, TX, 78704",588,Vance Acker,(512) 922-7522,Green Leaf Energy,08/04/2016 12:00:00 AM,"Single Pane, Double Pane Windows Installed ",,No Access,12.5,No chases in residence.,CentralAir,1992,9,Central,Gas,90-05,80,130 CFM,21.70%,Grey Flex  Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,1 Low efficiency toilet(s)
08/04/2016 12:00:00 AM,312533,1973," 3450   WILLOWRUN DR Unit B Austin, TX, 78704",588,Vance Acker,(512) 922-7522,Green Leaf Energy,08/04/2016 12:00:00 AM,Single Pane Windows Installed ,,No Access,12.5,No chases in residence.,CentralAir,1994,9,Central,Gas,90-05,80,150 CFM,25.00%,Grey Flex  Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,1 Low efficiency toilet(s)
08/06/2015 12:00:00 AM,313563,1973," 3446   WILLOWRUN DR Unit B Austin, TX, 78704",588,Vance Acker,(512) 922-7522,Green Leaf Energy,08/06/2015 12:00:00 AM,Single Pane Windows Installed ,,No Access,0,No chases in residence.,CentralAir,1994,9,Central,Gas,90-05,60,175 CFM,21.90%,Mylar Flex  Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,NaturalGas,1 Low efficiency toilet(s)
09/15/2016 12:00:00 AM,484377,1980," 3714   Valley View RD Unit C Austin, TX, 78704",594,Jay Hill - austinaes@yahoo.com,(512) 565-2700,AES ,09/15/2016 12:00:00 AM,Single Pane Windows Installed ,trees providing shading. ,LF- Fiberglass & Insulsafe,14.18181818,No chases in residence.,HeatPump,2010,11.5,Heat Pump,Electric,post-06,60,58 CFM,9.70%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
05/13/2016 12:00:00 AM,138455,1982," 3840   Far West BLVD Unit 224 Austin, TX, 78731",596,Kurt Kunkle,(512) 879-3567,Austin Auditors,05/13/2016 12:00:00 AM,"Single Pane, Double Pane, Low E,  Windows Installed ","Awnings, Trees providing shading. ",No Insulation,0,No chases in residence.,HeatPump,,8,Heat Pump,Electric,Unknown,60,211 CFM,26.40%,Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,1 Low efficiency toilet(s)
07/14/2016 12:00:00 AM,712394,1982," 8888   TALLWOOD DR Unit 1104 Austin, TX, 78759",598,SAM BRUCE,(512) 467-0005,GREEN ZOME HOME,07/14/2016 12:00:00 AM,Double Pane Windows Installed ,,No Access,0,No chases in residence.,CentralAir,2015,11.5,Central,Electric,post-06,60,120 CFM,20.00%,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,Electric,1 Low efficiency toilet(s)
11/01/2016 12:00:00 AM,712400,1982," 8888   Tallwood DR Unit 1110 Austin, TX, 78759",598,Chad Roesch,(512) 636-9728,A-1 Energy Audits,11/01/2016 12:00:00 AM,Double Pane Windows Installed ,"Solar Screens, trees and buildings providing shading. ",No Access,0,No chases in residence.,CentralAir,2002,9,Other,Electric,pre-90,60,119 CFM,19.80%,Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
04/27/2016 12:00:00 AM,712406,1982," 8888   Tallwood  DR Unit 1206 Austin, TX, 78759",598,Bill Deatrick,(512) 636-6962,360 Home Inspection LLC,04/27/2016 12:00:00 AM,Double Pane Windows Installed ,,No Access,0,No chases in residence.,CentralAir,2005,11.5,Central,Electric,90-05,60,91 CFM,15.20%,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
12/01/2015 12:00:00 AM,206154,1962," 2408   Longview ST Unit 204 Austin, TX, 78705",599,Kurt Kunkle,(512) 879-3567,Austin Auditors,12/01/2015 12:00:00 AM,Single Pane Windows Installed ,Solar Screens providing shading. ,No Access,0,No chases in residence.,HeatPump,,8,Heat Pump,Electric,90-05,60,200 CFM,33.30%,Grey Flex  Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,1 Low efficiency toilet(s)
12/01/2015 12:00:00 AM,209008,1935," 909 E 37 ST Unit B Austin, TX, 78705",600,Amir Faghih,(512) 228-6633,Approved Energy Audits,12/01/2015 12:00:00 AM,Single Pane Windows Installed ,,No Access,11,No chases in residence.,None,2003,9,None,Gas,90-05,80,0 CFM,0.00%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetration sealing needed,NaturalGas,1 Low efficiency toilet(s)
03/24/2016 12:00:00 AM,213000,1935," 406 W 33 ST Unit C Austin, TX, 78705",600,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,03/24/2016 12:00:00 AM,Single Pane Windows Installed ,Trees providing shading. ,LF- Rockwool,5.8,No chases in residence.,CentralAir,2013,11.5,Central,Gas,post-06,80,130 CFM,16.30%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,1 High efficiency toilet(s)
05/24/2016 12:00:00 AM,312455,1973," 3406   Willowrun CV Unit A Austin, TX, 78704",600,Mitchell Young,(512) 535-6815,"Aspen Environmental, Inc.",05/24/2016 12:00:00 AM,Single Pane Windows Installed ,,LF- Fiberglass & Insulsafe,26.4,No chases in residence.,HeatPump,1999,9,Heat Pump,Electric,90-05,60,122 CFM,20.30%,Mylar Flex  Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
05/24/2016 12:00:00 AM,312457,1973," 3406   Willowrun CV Unit B Austin, TX, 78704",600,Mitchell Young,(512) 535-6815,"Aspen Environmental, Inc.",05/24/2016 12:00:00 AM,Single Pane Windows Installed ,,LF- Fiberglass & Insulsafe,26.4,No chases in residence.,HeatPump,1999,9,Heat Pump,Electric,90-05,60,140 CFM,23.30%,Mylar Flex  Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
